REP_PERIOD,FUND_TYP,COD_BUDGET,COD_CONS_EK,COD_CONS_EK_NAME,ZAT_AMT,PLANS_AMT,FAKT_AMT,FAKT_V2MB_AMT,FAKTSIK_AMT,FAKTSIK_V2MB_AMT,FAKTSPP_AMT,FAKTSPP_V2MB_AMT,FAKTSID_AMT,FAKTSID_V2MB_AMT,CITY
2021-01-31,T,2.4552e+10,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",1237300,1237300,0,NA,NA,NA,NA,NA,NA,NA,Chernivtsi
2021-01-31,S,2.4552e+10,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",45300,45300,0,NA,0,NA,0,NA,0,NA,Chernivtsi
2021-01-31,S,2.4552e+10,3110,Придбання обладнання і предметів довгострокового користування,2537600,2575593,15000,NA,0,NA,0,NA,15000,NA,Chernivtsi
2021-01-31,T,2.4552e+10,9000,Нерозподілені видатки,20000000,0,0,NA,NA,NA,NA,NA,NA,NA,Chernivtsi
2021-01-31,C,2.4552e+10,2210,"Предмети, матеріали, обладнання та інвентар",41783580,41783580,14802.62,NA,NA,NA,NA,NA,NA,NA,Chernivtsi
2021-01-31,T,2.4552e+10,2210,"Предмети, матеріали, обладнання та інвентар",44024450,44351548.4,235803,NA,NA,NA,NA,NA,NA,NA,Chernivtsi
2021-01-31,S,2.4552e+10,2111,Заробітна плата,10005100,11968241,920741.22,NA,297450.33,NA,580465.43,NA,42825.46,NA,Chernivtsi
2021-01-31,S,2.4552e+10,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",54000,54000,0,NA,0,NA,0,NA,0,NA,Chernivtsi
2021-01-31,T,2.4552e+10,2250,Видатки на відрядження,1789500,1988072,0,NA,NA,NA,NA,NA,NA,NA,Chernivtsi
2021-01-31,C,2.4552e+10,2273,Оплата електроенергії,22420800,22420800,37410.31,NA,NA,NA,NA,NA,NA,NA,Chernivtsi
2021-01-31,S,2.4552e+10,2274,Оплата природного газу,403600,454400,643.88,NA,147.8,NA,496.08,NA,0,NA,Chernivtsi
2021-01-31,C,2.4552e+10,2710,Виплата пенсій і допомоги,21900,21900,1780.23,NA,NA,NA,NA,NA,NA,NA,Chernivtsi
2021-01-31,S,2.4552e+10,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",150000,150000,0,NA,0,NA,0,NA,0,NA,Chernivtsi
2021-01-31,S,2.4552e+10,2273,Оплата електроенергії,806500,865100,600,NA,0,NA,0,NA,600,NA,Chernivtsi
2021-01-31,T,2.4552e+10,2720,Стипендії,20500000,20500000,1481078.16,NA,NA,NA,NA,NA,NA,NA,Chernivtsi
2021-01-31,T,2.4552e+10,2420,Обслуговування зовнішніх боргових зобов'язань,8830000,8830000,0,NA,NA,NA,NA,NA,NA,NA,Chernivtsi
2021-01-31,T,2.4552e+10,3132,Капітальний ремонт інших об'єктів,109657003,111920414.95,496348.69,NA,NA,NA,NA,NA,NA,NA,Chernivtsi
2021-01-31,T,2.4552e+10,3110,Придбання обладнання і предметів довгострокового користування,2537600,2575593,15000,NA,NA,NA,NA,NA,NA,NA,Chernivtsi
2021-01-31,C,2.4552e+10,2800,Інші поточні видатки,1401700,1401700,356217.34,NA,NA,NA,NA,NA,NA,NA,Chernivtsi
2021-01-31,C,2.4552e+10,2220,Медикаменти та перев'язувальні матеріали,3288100,3288100,0,NA,NA,NA,NA,NA,NA,NA,Chernivtsi
2021-01-31,T,2.4552e+10,3210,"Капітальні трансферти підприємствам (установам, організаціям)",36516800,36516800,7926400,NA,NA,NA,NA,NA,NA,NA,Chernivtsi
2021-01-31,T,2.4552e+10,2730,Інші виплати населенню,115587091,115587091,1142994.34,NA,NA,NA,NA,NA,NA,NA,Chernivtsi
2021-01-31,C,4.576e+09,2720,Стипендії,33302736,33302736,1881963.21,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,C,4.576e+09,2800,Інші поточні видатки,6918035,6918035,288425.73,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,3210,"Капітальні трансферти підприємствам (установам, організаціям)",2197677032,2197677032,83571558,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,C,4.576e+09,2230,Продукти харчування,416066811,416066811,158348.87,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,C,4.576e+09,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",21068897,21068897,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,2220,Медикаменти та перев'язувальні матеріали,55000,55000,0,NA,0,NA,0,NA,0,NA,Dnipro
2021-01-31,T,4.576e+09,3160,Придбання землі та нематеріальних активів,1500000,1500000,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,3132,Капітальний ремонт інших об'єктів,25329144,25329144,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2620,Поточні трансферти органам державного управління інших рівнів,1108448235,0,92219800,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,3142,Реконструкція та реставрація інших об'єктів,21437111,21437111,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,C,4.576e+09,2120,Нарахування на оплату праці,804194609,804194609,42334179.21,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,2275,Оплата інших енергоносіїв та інших комунальних послуг,133639,133639,0,NA,0,NA,0,NA,0,NA,Dnipro
2021-01-31,C,4.576e+09,2272,Оплата водопостачання та водовідведення,18649073,18649073,169355.76,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,C,4.576e+09,2274,Оплата природного газу,3568085,3568085,14933.82,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,3142,Реконструкція та реставрація інших об'єктів,21437111,21437111,0,NA,0,NA,0,NA,0,NA,Dnipro
2021-01-31,C,4.576e+09,2410,Обслуговування внутрішніх боргових зобов'язань,266860820,266860820,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2210,"Предмети, матеріали, обладнання та інвентар",59046179,61142844.87,148340.57,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2275,Оплата інших енергоносіїв та інших комунальних послуг,6925538,6925538,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,C,4.576e+09,2273,Оплата електроенергії,195530062,195530062,1566886.65,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,2111,Заробітна плата,89468057,89979282,4424003.15,NA,0,NA,4383603.89,NA,40399.26,NA,Dnipro
2021-01-31,C,4.576e+09,2730,Інші виплати населенню,140237041,140237041,3122974.94,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,2800,Інші поточні видатки,584111,584111,3074.01,NA,0,NA,3074.01,NA,0,NA,Dnipro
2021-01-31,S,4.576e+09,3132,Капітальний ремонт інших об'єктів,25329144,25329144,0,NA,0,NA,0,NA,0,NA,Dnipro
2021-01-31,C,4.576e+09,2220,Медикаменти та перев'язувальні матеріали,4544828,4544828,9300,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,3131,Капітальний ремонт житлового фонду (приміщень),59127374,59127374,0,NA,0,NA,0,NA,0,NA,Dnipro
2021-01-31,T,4.576e+09,2230,Продукти харчування,513573768,514207269.35,472906.11,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,3143,"Реставрація пам'яток культури, історії та архітектури",1650000,1650000,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2630,Поточні трансферти урядам іноземних держав та міжнародним організаціям,53500,53500,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2272,Оплата водопостачання та водовідведення,19193763,19193763,169355.76,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2240,Оплата послуг (крім комунальних),2054998700,2055981639.7,2973939.67,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,2273,Оплата електроенергії,1725291,1725291,22392.43,NA,0,NA,22392.43,NA,0,NA,Dnipro
2021-01-31,T,4.576e+09,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",1972060777,1970930577,67104341.25,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2410,Обслуговування внутрішніх боргових зобов'язань,266860820,266860820,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,C,4.576e+09,2240,Оплата послуг (крім комунальних),2040402727,2040402727,2787048.11,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,C,4.576e+09,2210,"Предмети, матеріали, обладнання та інвентар",52715600,52715600,4925.96,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,C,4.576e+09,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",52685550,52685550,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,3110,Придбання обладнання і предметів довгострокового користування,31104058,31566600,462541.85,NA,0,NA,0,NA,462541.85,NA,Dnipro
2021-01-31,C,4.576e+09,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",1971460777,1970930577,67104341.25,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2220,Медикаменти та перев'язувальні матеріали,4599828,4599828,9300,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,3143,"Реставрація пам'яток культури, історії та архітектури",1650000,1650000,0,NA,0,NA,0,NA,0,NA,Dnipro
2021-01-31,T,4.576e+09,9000,Нерозподілені видатки,10000000,0,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,C,4.576e+09,2630,Поточні трансферти урядам іноземних держав та міжнародним організаціям,53500,53500,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,3122,Капітальне будівництво (придбання) інших об'єктів,7557616,7557616,0,NA,0,NA,0,NA,0,NA,Dnipro
2021-01-31,T,4.576e+09,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",52735050,52735050,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,2120,Нарахування на оплату праці,19683227,19796651,1046739.1,NA,0,NA,1037635.98,NA,9103.12,NA,Dnipro
2021-01-31,C,4.576e+09,2275,Оплата інших енергоносіїв та інших комунальних послуг,6791899,6791899,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2800,Інші поточні видатки,7502146,7502146,291499.74,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",26867897,26867897,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2274,Оплата природного газу,3627685,3627685,14933.82,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",49500,49500,0,NA,0,NA,0,NA,0,NA,Dnipro
2021-01-31,T,4.576e+09,2271,Оплата теплопостачання,250141846,250141846,857047.09,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,C,4.576e+09,2111,Заробітна плата,3654842593,3654842593,190826948.11,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,2271,Оплата теплопостачання,2668258,2668258,0,NA,0,NA,0,NA,0,NA,Dnipro
2021-01-31,C,4.576e+09,2250,Видатки на відрядження,3744886,3744886,500,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2273,Оплата електроенергії,197255353,197255353,1589279.08,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,2250,Видатки на відрядження,396569,424106.69,0,NA,0,NA,0,NA,0,NA,Dnipro
2021-01-31,C,4.576e+09,2620,Поточні трансферти органам державного управління інших рівнів,1108448235,0,92219800,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,3131,Капітальний ремонт житлового фонду (приміщень),59127374,59127374,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2420,Обслуговування зовнішніх боргових зобов'язань,44680612,44680612,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",600000,0,0,NA,0,NA,0,NA,0,NA,Dnipro
2021-01-31,C,4.576e+09,2420,Обслуговування зовнішніх боргових зобов'язань,44680612,44680612,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,2720,Стипендії,1935480,1935480,170934,NA,0,NA,170934,NA,0,NA,Dnipro
2021-01-31,C,4.576e+09,9000,Нерозподілені видатки,10000000,0,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2120,Нарахування на оплату праці,823877836,823991260,43380918.31,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2111,Заробітна плата,3744310650,3744821875,195250951.26,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,C,4.576e+09,2271,Оплата теплопостачання,247473588,247473588,857047.09,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,3110,Придбання обладнання і предметів довгострокового користування,31104058,31566600,462541.85,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2730,Інші виплати населенню,140628011,140812903.96,3309697.45,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,2240,Оплата послуг (крім комунальних),14595973,15578912.7,186891.56,NA,0,NA,6041.56,NA,180850,NA,Dnipro
2021-01-31,S,4.576e+09,2274,Оплата природного газу,59600,59600,0,NA,0,NA,0,NA,0,NA,Dnipro
2021-01-31,T,4.576e+09,3122,Капітальне будівництво (придбання) інших об'єктів,7557616,7557616,0,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,T,4.576e+09,2250,Видатки на відрядження,4141455,4168992.69,500,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,2272,Оплата водопостачання та водовідведення,544690,544690,0,NA,0,NA,0,NA,0,NA,Dnipro
2021-01-31,S,4.576e+09,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",5799000,5799000,0,NA,0,NA,0,NA,0,NA,Dnipro
2021-01-31,S,4.576e+09,3210,"Капітальні трансферти підприємствам (установам, організаціям)",2197677032,2197677032,83571558,NA,83571558,NA,0,NA,0,NA,Dnipro
2021-01-31,T,4.576e+09,2720,Стипендії,35238216,35238216,2052897.21,NA,NA,NA,NA,NA,NA,NA,Dnipro
2021-01-31,S,4.576e+09,2210,"Предмети, матеріали, обладнання та інвентар",6330579,8427244.87,143414.61,NA,0,NA,24344.7,NA,119069.91,NA,Dnipro
2021-01-31,S,4.576e+09,2230,Продукти харчування,97506957,98140458.35,314557.24,NA,0,NA,31863.34,NA,282693.9,NA,Dnipro
2021-01-31,S,4.576e+09,3160,Придбання землі та нематеріальних активів,1500000,1500000,0,NA,0,NA,0,NA,0,NA,Dnipro
2021-01-31,S,4.576e+09,2730,Інші виплати населенню,390970,575862.96,186722.51,NA,0,NA,1829.55,NA,184892.96,NA,Dnipro
2021-01-31,S,9.533e+09,2273,Оплата електроенергії,711700,711700,0,NA,0,NA,0,NA,0,NA,Ivano-Frankivsk
2021-01-31,S,9.533e+09,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",50000,50000,0,NA,0,NA,0,NA,0,NA,Ivano-Frankivsk
